0.000000000000000000e+00,1.000000000000000000e+02
1.030000000000000000e+02,9.971484457060496709e+01
4.270000000000000000e+02,9.897723874471516581e+01
6.400000000000000000e+02,9.895424417382659499e+01
4.867000000000000000e+03,9.793832562176912404e+01
5.334000000000000000e+03,9.898933220718186021e+01
7.761000000000000000e+03,9.862938313499515175e+01
8.219000000000000000e+03,9.848413046956964934e+01
1.157000000000000000e+04,9.927336618753260211e+01
1.301700000000000000e+04,9.935164702846046225e+01
1.356300000000000000e+04,9.975746380409606218e+01
1.568700000000000000e+04,9.924437741569515481e+01
1.772300000000000000e+04,9.993829633049828942e+01
1.831300000000000000e+04,9.992940464513618792e+01
1.880000000000000000e+04,9.954759803134179208e+01
1.882700000000000000e+04,9.962863958002886022e+01
1.949100000000000000e+04,9.965465750683128476e+01
2.122800000000000000e+04,9.925476129414991533e+01
2.159400000000000000e+04,9.932452798607013733e+01
2.450800000000000000e+04,9.910602314262526136e+01
2.562600000000000000e+04,9.943147776217170986e+01
3.040400000000000000e+04,9.917965705824784095e+01
3.049400000000000000e+04,9.963349891521831125e+01
3.130600000000000000e+04,9.934438125731649905e+01
3.187500000000000000e+04,9.951913853751497641e+01
3.353700000000000000e+04,1.002221652658931959e+02
3.370500000000000000e+04,9.924037926382629848e+01
3.942600000000000000e+04,9.989693441058750523e+01
4.035900000000000000e+04,9.961537995643564614e+01
4.604900000000000000e+04,9.861211636694031313e+01
4.698600000000000000e+04,9.823498180101195487e+01
4.741000000000000000e+04,9.811198927102238088e+01
4.850200000000000000e+04,9.756810519579748586e+01
4.875600000000000000e+04,9.783657224383965456e+01
4.985300000000000000e+04,9.705429893246660811e+01
5.287600000000000000e+04,9.715980996689137328e+01
5.343400000000000000e+04,9.649689355647475963e+01
5.446300000000000000e+04,9.672336907044419263e+01
5.492200000000000000e+04,9.674249850599936451e+01
5.624800000000000000e+04,9.739059792782207126e+01
5.644500000000000000e+04,9.668063615635306007e+01
5.734900000000000000e+04,9.640795582916987883e+01
5.743800000000000000e+04,9.596798118275394529e+01
5.814500000000000000e+04,9.638326673703788572e+01
5.892000000000000000e+04,9.721406467378055538e+01
5.998800000000000000e+04,9.860071064499058480e+01
6.066700000000000000e+04,9.877755552169881526e+01
6.221100000000000000e+04,9.912878977688465909e+01
6.396600000000000000e+04,9.949572426898402000e+01
6.428900000000000000e+04,9.953663125012988644e+01
6.431900000000000000e+04,9.964065054673758937e+01
6.490800000000000000e+04,9.982381504020133889e+01
6.615700000000000000e+04,1.001314638229175245e+02
6.875500000000000000e+04,1.002942732026700838e+02
6.950800000000000000e+04,1.006341594679984155e+02
7.229600000000000000e+04,1.000262559732337309e+02
7.391900000000000000e+04,1.008127402543557878e+02
7.535300000000000000e+04,1.009340403388017648e+02
7.542300000000000000e+04,9.987994512806770331e+01
7.611800000000000000e+04,1.014848378432209017e+02
7.784500000000000000e+04,1.013549743170527364e+02
