2.120000000000000000e+04,1.000000000000000000e+00
2.208500000000000000e+04,0.000000000000000000e+00
3.010600000000000000e+04,1.000000000000000000e+00
3.693000000000000000e+04,0.000000000000000000e+00
3.761800000000000000e+04,1.000000000000000000e+00
3.912700000000000000e+04,0.000000000000000000e+00
4.991800000000000000e+04,1.000000000000000000e+00
6.917800000000000000e+04,1.000000000000000000e+00
7.333500000000000000e+04,0.000000000000000000e+00
7.486200000000000000e+04,0.000000000000000000e+00
7.543100000000000000e+04,1.000000000000000000e+00
7.653100000000000000e+04,1.000000000000000000e+00
7.810600000000000000e+04,0.000000000000000000e+00
8.098100000000000000e+04,1.000000000000000000e+00
8.870500000000000000e+04,0.000000000000000000e+00
9.908000000000000000e+04,0.000000000000000000e+00
1.045670000000000000e+05,1.000000000000000000e+00
1.054220000000000000e+05,0.000000000000000000e+00
1.145960000000000000e+05,0.000000000000000000e+00
1.363080000000000000e+05,1.000000000000000000e+00
1.374950000000000000e+05,0.000000000000000000e+00
1.678560000000000000e+05,1.000000000000000000e+00
1.751820000000000000e+05,0.000000000000000000e+00
1.760920000000000000e+05,1.000000000000000000e+00
1.765940000000000000e+05,1.000000000000000000e+00
1.772600000000000000e+05,0.000000000000000000e+00
1.783390000000000000e+05,1.000000000000000000e+00
1.795970000000000000e+05,1.000000000000000000e+00
1.850870000000000000e+05,1.000000000000000000e+00
1.871150000000000000e+05,0.000000000000000000e+00
1.906050000000000000e+05,0.000000000000000000e+00
2.038270000000000000e+05,1.000000000000000000e+00
2.064360000000000000e+05,1.000000000000000000e+00
2.076520000000000000e+05,0.000000000000000000e+00
2.080050000000000000e+05,0.000000000000000000e+00
2.159020000000000000e+05,0.000000000000000000e+00
2.215980000000000000e+05,0.000000000000000000e+00
2.302690000000000000e+05,0.000000000000000000e+00
2.326380000000000000e+05,0.000000000000000000e+00
2.385160000000000000e+05,1.000000000000000000e+00
2.392520000000000000e+05,0.000000000000000000e+00
2.437580000000000000e+05,0.000000000000000000e+00
